Sample,RT,mz,RTobs,dRT,mzobs,dppm,intensity,area,compound
SM-7GCHK,432.6,369.3519,427.89309,-4.70691000000005,369.3520202636719,0.242982623751101,52021.73,116063.7271335114,cholesterol
SM-7GCHK,420.0,385.3465,415.85883,-4.141169999999988,385.3472595214844,1.891814007025328,88115.1,322646.6252211303,cholestenone
SM-7GCHK,450.0,371.3583,445.27584,-4.724159999999984,371.3587951660156,3.346758857151894,32409.79,24782.23460770302,coprostanol
SM-6FNVI,432.6,369.3519,435.113298,2.513297999999963,369.3523864746094,0.848896856047224,65750.78,215468.4328777778,cholesterol
SM-6FNVI,420.0,385.3465,418.800168,-1.199832000000015,385.34698486328125,2.234993038262447,89366.55,456035.6953467879,cholestenone
SM-6FNVI,450.0,371.3583,445.27554,-4.724460000000022,371.35888671875,1.497748055959353,77504.67,108083.7997746607,coprostanol
SM-6XJTF,432.6,369.3519,437.520144,4.920143999999993,369.3522033691406,0.380690403755443,95871.07,108193.1194937347,cholesterol
SM-6XJTF,420.0,385.3465,424.95102,4.951020000000028,385.3470764160156,1.390244653701463,90686.5,271006.8554625582,cholestenone
SM-6XJTF,450.0,371.3583,445.275522,-4.724477999999976,371.3589172363281,1.662104571620912,35090.27,30567.72725757996,coprostanol
SM-6OLSC,432.6,369.3519,436.985172,4.385171999999955,369.35186767578125,0.573481295884641,35281.48,130146.0470341659,cholesterol
SM-6OLSC,420.0,385.3465,418.265286,-1.734713999999997,385.34698486328125,2.155797877219074,110960.4,380763.9415618183,cholestenone
SM-6OLSC,450.0,371.3583,445.008048,-4.991952000000026,371.3584899902344,1.716890076790409,103652.1,168665.6543029464,coprostanol
